next_meeting,word_count,next_rate,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,unscheduled,forecast,confcall,Rate,RateDiff,RateDecision,ChairPerson,RateChanged,GDP_date,GDP_value,GDP_diff_prev,GDP_diff_year,GDPPOT_date,GDPPOT_value,GDPPOT_diff_prev,GDPPOT_diff_year,PCE_date,PCE_value,PCE_diff_prev,PCE_diff_year,CPI_date,CPI_value,CPI_diff_prev,CPI_diff_year,Unemp_date,Unemp_value,Unemp_diff_prev,Unemp_diff_year,Employ_date,Employ_value,Employ_diff_prev,Employ_diff_year,PMI_date,PMI_value,PMI_diff_prev,PMI_diff_year,NMI_date,NMI_value,NMI_diff_prev,NMI_diff_year,Rsales_date,Rsales_value,Rsales_diff_prev,Rsales_diff_year,Hsales_date,Hsales_value,Hsales_diff_prev,Hsales_diff_year,Taylor,Balanced,Inertia,Taylor-Rate,Balanced-Rate,Inertia-Rate,Taylor_diff,Balanced_diff,Inertia_diff,next_decision
1999-12-21,2459.3333333333335,5.5,0.0,0.0,0.0,0.0,0.0,0.4983290433883667,0.49959272146224976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,5.5,0.0,2,,0,1999-07-01,12679.977,1.3230270261286137,4.8002052368625305,1999-07-01,12491.83309,1.0518468894700734,4.239561035969464,1999-10-01,79.619,0.17110577104537533,1.4073923121991034,1999-11-01,168.4,0.17846519928614596,2.6203534430225544,1999-11-01,-4.1,0.0,0.3000000000000007,1999-11-01,130466.0,289.0,3235.0,1999-11-01,58.1,0.8999999999999986,9.899999999999999,,,,,1999-11-01,157343.0,1.0221443201006735,5.693672875788455,1999-11-01,863.0,-1.0321100917431194,-13.266331658291458,3.8585413256489947,4.605994182999334,3.9841008725501,-1.6414586743510053,-0.8940058170006662,-1.5158991274499,-0.036663602246641336,-0.03666360224664089,0.21799954033699676,3.0
2000-02-02,2485.5,5.75,0.0,0.0,0.15490372478961945,0.06663010269403458,0.0,0.12798738479614258,0.6482818871736526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,5.75,0.25,3,,1,1999-10-01,12888.281,1.6427790050407824,4.827626650330151,1999-10-01,12624.01885,1.058177443195411,4.266336736665783,1999-12-01,79.796,0.12673317021144778,1.4403213709113687,1999-12-01,168.8,0.23752969121140477,2.6763990267639937,1999-12-01,-4.0,0.09999999999999964,0.40000000000000036,1999-12-01,130772.0,306.0,3176.0,1999-12-01,57.8,-0.30000000000000426,11.0,,,,,1999-12-01,159871.0,1.6066809454503856,6.61122855218496,1999-12-01,873.0,1.1587485515643106,-8.008429926238145,4.196341635107759,5.232201213848464,3.89016981792273,-1.3036583648922413,-0.26779878615153585,-1.6098301820772698,0.33780030945876405,0.6262070308491303,-0.09393105462736973,2.0
2000-03-21,2935.1666666666665,6.0,0.0,0.0,0.0,0.02007959969341755,0.0,0.4978228509426117,0.47774621844291687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,6.0,0.25,3,,1,1999-10-01,12888.281,1.6427790050407824,4.827626650330151,1999-10-01,12624.01885,1.058177443195411,4.266336736665783,2000-01-01,79.987,0.23936036894078436,1.537270234589213,2000-02-01,170.0,0.41346721795628383,3.217972070431094,2000-02-01,-4.1,-0.09999999999999964,0.3000000000000007,2000-02-01,131124.0,119.0,3004.0,2000-02-01,55.8,-0.9000000000000057,4.099999999999994,,,,,2000-02-01,160012.0,1.0655297647244593,5.618481848184818,2000-02-01,856.0,-1.9473081328751431,0.9433962264150944,4.341764930624525,5.377624509365231,4.080856323595215,-1.4082350693754746,-0.37237549063476916,-1.6691436764047847,0.1454232955167667,0.1454232955167667,0.19068650567248513,3.0
2000-05-16,2340.9166666666665,6.5,0.0,0.015012739226222038,0.0,0.0,0.007461761124432087,0.4981687068939209,0.47386252880096436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,6.5,0.5,3,,1,2000-01-01,12935.252,0.36444736113372717,4.225955858689924,2000-01-01,12757.53596,1.057643461931292,4.280368165299807,2000-03-01,80.27,0.20472873442688622,1.9003973442677058,2000-04-01,170.9,-0.05847953216373936,3.013863773357444,2000-04-01,-3.8,0.20000000000000018,0.5,2000-04-01,131888.0,292.0,3291.0,2000-04-01,54.7,-0.19999999999999574,2.4000000000000057,,,,,2000-04-01,158599.0,-1.449068234212178,4.21392243701786,2000-04-01,841.0,-6.555555555555556,-8.387799564270153,4.542303255783414,5.23401049516527,4.314898425725209,-1.4576967442165856,-0.7659895048347298,-1.6851015742747908,0.20053832515888903,-0.14361401419996067,0.23404210212999388,3.0
2000-06-28,1961.5,6.5,0.0,0.0,0.0,0.0,0.0,0.4976342022418976,0.49953100085258484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,6.5,0.0,2,,0,2000-01-01,12935.252,0.36444736113372717,4.225955858689924,2000-01-01,12757.53596,1.057643461931292,4.280368165299807,2000-04-01,80.323,0.06602715834059708,1.7068692624248167,2000-05-01,171.2,0.17554125219425568,3.132530120481921,2000-05-01,-4.0,-0.20000000000000018,0.20000000000000018,2000-05-01,132105.0,217.0,3297.0,2000-05-01,53.2,-1.5,-1.0999999999999943,,,,,2000-05-01,158525.0,-0.04665855396313975,3.3039001661724936,2000-05-01,857.0,1.9024970273483945,-3.4909909909909906,4.252011133019081,4.943718372400936,4.783442244139859,-2.2479888669809194,-1.5562816275990636,-1.7165577558601406,-0.2902921227643338,-0.2902921227643338,0.4685438184146502,3.0
2000-08-22,2529.0,6.5,0.0,0.0,0.0,0.0,0.0,0.4968733489513397,0.4965769946575165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,6.5,0.0,2,,0,2000-04-01,13170.749,1.820583008355766,5.244682768853312,2000-04-01,12888.32027,1.0251533713881917,4.259203369366634,2000-06-01,80.47,0.0758621547339139,1.7422748191978963,2000-07-01,172.7,0.29036004645760743,3.5992801439712063,2000-07-01,-4.0,0.0,0.2999999999999998,2000-07-01,132236.0,175.0,2822.0,2000-07-01,52.5,1.1000000000000014,-1.1000000000000014,,,,,2000-07-01,157863.0,-0.578780970135154,2.214409199510499,2000-07-01,887.0,11.853720050441362,-1.4444444444444444,4.697256728892333,5.78110122898782,4.657834815651826,-1.8027432711076674,-0.7188987710121797,-1.8421651843481737,0.44524559587325196,0.8373828565868839,-0.12560742848803308,2.0
2000-10-03,2067.0,6.5,0.0,0.0,0.0,0.02542342245578766,0.0,0.4962586462497711,0.47031861543655396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,6.5,0.0,2,,0,2000-04-01,13170.749,1.820583008355766,5.244682768853312,2000-04-01,12888.32027,1.0251533713881917,4.259203369366634,2000-08-01,80.757,0.12770600342203567,1.8720119082159234,2000-08-01,172.7,0.0,3.3512866546977826,2000-08-01,-4.1,-0.09999999999999964,0.10000000000000053,2000-08-01,132230.0,-6.0,2661.0,2000-08-01,49.9,-2.6000000000000014,-4.899999999999999,,,,,2000-08-01,158030.0,0.10578793004060481,1.4749603488021166,2000-08-01,848.0,-4.3968432919954905,-5.039193729003359,4.8918623624193724,5.97570686251486,4.62864397062277,-1.6081376375806276,-0.5242931374851398,-1.87135602937723,0.19460563352703986,0.19460563352703986,-0.029190845029056334,2.0
2000-11-15,2275.5,6.5,0.0,0.0,0.0,0.0,0.0,0.4975399971008301,0.49715593457221985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,6.5,0.0,2,,0,2000-07-01,13183.89,0.09977412825952132,3.9740844955791212,2000-07-01,13014.42994,0.978480262424452,4.183508106735358,2000-09-01,80.953,0.24270341889866875,1.8494520840934523,2000-10-01,173.9,0.17281105990784065,3.4503271861986984,2000-10-01,-3.9,0.0,0.19999999999999973,2000-10-01,132351.0,-2.0,2174.0,2000-10-01,48.7,-1.0,-8.5,,,,,2000-10-01,159245.0,-0.3959268942568709,2.2433242804219553,2000-10-01,933.0,2.302631578947368,6.9954128440366965,4.421022747587152,5.067867369034126,4.764819894644881,-2.078977252412848,-1.4321326309658744,-1.735180105355119,-0.4708396148322205,-0.9078394934807346,0.13617592402211098,2.0
2000-12-19,1810.0,6.5,0.0,0.0,0.0,0.0,0.0,0.49717453122138977,0.49956628680229187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,6.5,0.0,2,,0,2000-07-01,13183.89,0.09977412825952132,3.9740844955791212,2000-07-01,13014.42994,0.978480262424452,4.183508106735358,2000-10-01,81.067,0.14082245253417427,1.8186613747974645,2000-11-01,174.2,0.17251293847037547,3.444180522565311,2000-11-01,-3.9,0.0,0.19999999999999973,2000-11-01,132556.0,205.0,2090.0,2000-11-01,48.5,-0.20000000000000284,-9.600000000000001,,,,,2000-11-01,158455.0,-0.4960909290715564,0.7067362386633025,2000-11-01,880.0,-5.680600214362272,1.9698725376593278,4.374836683643171,5.021681305090144,4.771747804236478,-2.1251633163568293,-1.4783186949098557,-1.7282521957635222,-0.04618606394398128,-0.04618606394398128,0.006927909591596837,2.0
2001-01-03,3232.0,6.0,0.0,0.0,0.0,0.0,0.0,0.3316551645596822,0.6661615371704102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,6.0,-0.5,1,,1,2000-07-01,13183.89,0.09977412825952132,3.9740844955791212,2000-07-01,13014.42994,0.978480262424452,4.183508106735358,2000-11-01,81.21,0.17639730099794085,1.9009975531714671,2000-11-01,174.2,0.17251293847037547,3.444180522565311,2000-11-01,-3.9,0.0,0.19999999999999973,2000-11-01,132556.0,205.0,2090.0,2000-11-01,48.5,-0.20000000000000284,-9.600000000000001,,,,,2000-11-01,158455.0,-0.4960909290715564,0.7067362386633025,2000-11-01,880.0,-5.680600214362272,1.9698725376593278,4.498340951204174,5.1451855726511475,4.753222164102327,-2.001659048795826,-1.3548144273488525,-1.7467778358976727,0.12350426756100319,0.12350426756100319,-0.01852564013415048,2.0
2001-01-31,1992.0,5.5,0.0,0.0,0.0,0.0,0.0,0.9971380829811096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,5.5,-0.5,1,,1,2000-10-01,13262.25,0.5943617551420756,2.9016204721172603,2000-10-01,13134.75698,0.9245663510022331,4.045764950675749,2000-11-01,81.21,0.17639730099794085,1.9009975531714671,2000-12-01,174.6,0.22962112514351646,3.4360189573459614,2000-12-01,-3.9,0.0,0.10000000000000009,2000-12-01,132709.0,153.0,1937.0,2000-12-01,43.9,-4.600000000000001,-13.899999999999999,,,,,2000-12-01,157956.0,-0.3149159067243066,-1.197840759112034,2000-12-01,983.0,11.704545454545455,12.600229095074456,4.498340951204174,5.1451855726511475,4.3282221641023275,-1.5016590487958261,-0.8548144273488525,-1.6717778358976725,0.0,0.0,-0.4249999999999998,1.0
2001-03-20,3089.5,5.0,0.014824599027633667,0.016592416912317276,0.0,0.0,0.0,0.4987345039844513,0.46842047572135925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,5.0,-0.5,1,,1,2000-10-01,13262.25,0.5943617551420756,2.9016204721172603,2000-10-01,13134.75698,0.9245663510022331,4.045764950675749,2001-01-01,81.592,0.37274415972640484,2.0065760686111545,2001-02-01,176.0,0.22779043280182557,3.5294117647058822,2001-02-01,-4.2,0.0,-0.10000000000000053,2001-02-01,132789.0,91.0,1665.0,2001-02-01,42.1,-0.19999999999999574,-13.699999999999996,,,,,2001-02-01,158394.0,-0.24875778548891928,-1.0111741619378547,2001-02-01,963.0,2.8846153846153846,12.5,4.492850721301461,4.97583733968619,3.9286243990470715,-1.007149278698539,-0.5241626603138103,-1.5713756009529285,-0.005490229902712862,-0.16934823296495782,-0.399597765055256,1.0
2001-04-11,2807.0,5.0,0.0,0.0,0.0,0.0,0.0,0.2492426186800003,0.7493925243616104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,5.0,0.0,2,,0,2000-10-01,13262.25,0.5943617551420756,2.9016204721172603,2000-10-01,13134.75698,0.9245663510022331,4.045764950675749,2001-02-01,81.736,0.1764878909697096,2.0348038848525825,2001-03-01,176.1,0.05681818181817858,2.982456140350874,2001-03-01,-4.3,-0.09999999999999964,-0.2999999999999998,2001-03-01,132747.0,-42.0,1151.0,2001-03-01,43.1,1.0,-11.799999999999997,,,,,2001-03-01,156985.0,-0.8895538972435825,-2.4519825266729223,2001-03-01,939.0,-2.4922118380062304,4.333333333333334,4.535192445663602,5.018179064048331,3.4972731403927506,-0.46480755433639764,0.01817906404833103,-1.5027268596072494,0.04234172436214134,0.04234172436214134,-0.4313512586543209,1.0
2001-05-15,2800.3333333333335,4.0,0.0,0.0,0.0,0.0,0.0,0.9977661967277527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,4.0,-0.5,1,,1,2001-01-01,13219.251,-0.3242210032234334,2.195542846787985,2001-01-01,13249.46596,0.8733239615674978,3.8559954017954445,2001-03-01,81.821,0.10399334442594908,1.932228728042858,2001-04-01,176.4,0.1703577512776896,3.218256290228204,2001-04-01,-4.4,-0.10000000000000053,-0.6000000000000005,2001-04-01,132463.0,-284.0,575.0,2001-04-01,42.7,-0.3999999999999986,-12.0,,,,,2001-04-01,159188.0,1.4033187884192757,0.3713768687066123,2001-04-01,909.0,-3.1948881789137378,8.085612366230679,3.7841895682269637,3.67003604438964,3.274494593341554,-0.7158104317730363,-0.82996395561036,-1.225505406658446,-0.7510028774366386,-1.348143019658691,-0.2227785470511967,2.0
2001-06-27,2643.3333333333335,3.75,0.0,0.0,0.0,0.0,0.0,0.4987347722053528,0.49962976574897766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,3.75,-0.25,1,,1,2001-01-01,13219.251,-0.3242210032234334,2.195542846787985,2001-01-01,13249.46596,0.8733239615674978,3.8559954017954445,2001-04-01,81.951,0.15888341623787958,2.0268167274628692,2001-05-01,177.3,0.5102040816326562,3.5630841121495465,2001-05-01,-4.3,0.10000000000000053,-0.2999999999999998,2001-05-01,132410.0,-53.0,305.0,2001-05-01,41.3,-1.4000000000000057,-11.900000000000006,,,,,2001-05-01,158768.0,-0.26383898283790236,0.15328812490143512,2001-05-01,885.0,-2.6402640264026402,3.267211201866978,3.9260715673569795,3.811918043519656,2.8282122934720517,-0.07392843264302051,-0.1880819564803442,-1.1717877065279483,0.14188199913001576,0.14188199913001576,-0.4462822998695022,1.0
2001-08-21,2359.2,3.5,0.0,0.0,0.0,0.006130476016551256,0.0,0.498206228017807,0.49352845549583435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,3.5,-0.25,1,,1,2001-04-01,13301.394,0.621389214865502,0.9919329568880284,2001-04-01,13358.1163,0.8200356174959382,3.645130010413681,2001-06-01,82.154,0.224472367939487,2.0927053560333015,2001-07-01,177.4,-0.16882386043893244,2.7214823393167444,2001-07-01,-4.6,-0.09999999999999964,-0.5999999999999996,2001-07-01,132177.0,-122.0,-59.0,2001-07-01,43.5,0.29999999999999716,-9.0,,,,,2001-07-01,157556.0,-0.15146234037833897,-0.19447242229021366,2001-07-01,880.0,-0.22675736961451248,-0.7891770011273956,3.926291989383528,3.7135259447171043,2.6304711082924346,0.17629198938352797,-0.03647405528289571,-1.1195288917075654,0.00022042202654848353,-0.09839209880255151,-0.19774118517961714,1.0
2001-09-13,2585.0,3.5,0.0,0.0,0.0,0.0,0.0,0.24908052384853363,0.7493894845247269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,3.5,0.0,2,,0,2001-04-01,13301.394,0.621389214865502,0.9919329568880284,2001-04-01,13358.1163,0.8200356174959382,3.645130010413681,2001-07-01,82.366,0.25805195121357855,2.122647357849584,2001-08-01,177.4,0.0,2.7214823393167444,2001-08-01,-4.9,-0.3000000000000007,-0.8000000000000007,2001-08-01,132028.0,-149.0,-202.0,2001-08-01,46.3,2.799999999999997,-3.6000000000000014,,,,,2001-08-01,158632.0,0.6829317829850973,0.38094032778586345,2001-08-01,866.0,-1.5909090909090908,2.1226415094339623,3.9712049921079515,3.758438947441528,2.411234157883771,0.4712049921079515,0.25843894744152784,-1.0887658421162292,0.044913002724423556,0.044913002724423556,-0.21923695040866376,1.0
2001-10-02,930.5,2.5,0.0,0.0,0.0,0.0,0.0,0.995981752872467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,2.5,-0.5,1,,1,2001-04-01,13301.394,0.621389214865502,0.9919329568880284,2001-04-01,13358.1163,0.8200356174959382,3.645130010413681,2001-08-01,82.406,0.048563727751749816,2.041928253897496,2001-08-01,177.4,0.0,2.7214823393167444,2001-08-01,-4.9,-0.3000000000000007,-0.8000000000000007,2001-08-01,132028.0,-149.0,-202.0,2001-08-01,46.3,2.799999999999997,-3.6000000000000014,,,,,2001-08-01,158632.0,0.6829317829850973,0.38094032778586345,2001-08-01,866.0,-1.5909090909090908,2.1226415094339623,3.8501263361798195,3.637360291513396,2.0043959562729903,0.8501263361798195,0.6373602915133958,-0.9956040437270097,-0.12107865592813205,-0.12107865592813205,-0.40683820161078055,2.0
2001-11-06,1699.857142857143,2.0,0.0,0.0,0.0,0.0,0.0,0.49801984429359436,0.4962886571884155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,2.0,-0.5,1,,1,2001-07-01,13248.142,-0.4003490160505012,0.4873523671693287,2001-07-01,13460.97416,0.7700027286032842,3.431146981148525,2001-09-01,81.939,-0.5667063077931376,1.2179906859535654,2001-09-01,178.1,0.39458850056369144,2.5921658986175116,2001-10-01,-5.3,-0.2999999999999998,-1.4,2001-10-01,131454.0,-317.0,-897.0,2001-10-01,40.8,-5.400000000000006,-7.900000000000006,,,,,2001-10-01,165845.0,6.985730505238169,4.144557128952243,2001-10-01,871.0,2.1101992966002343,-6.645230439442658,2.030117036131499,1.2332480433326496,1.9400127935001026,-0.46988296386850115,-1.2667519566673504,-0.5599872064998974,-1.8200093000483206,-2.404112248180746,-0.06438316277288769,1.0
2001-12-11,2381.2,1.75,0.0,0.0,0.0,0.0,0.0,0.4978959262371063,0.49956148862838745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,1.75,-0.25,1,,1,2001-07-01,13248.142,-0.4003490160505012,0.4873523671693287,2001-07-01,13460.97416,0.7700027286032842,3.431146981148525,2001-10-01,82.516,0.7041823795750649,1.787410413608512,2001-11-01,177.5,-0.05630630630630311,1.8943742824339904,2001-11-01,-5.5,-0.20000000000000018,-1.6,2001-11-01,131142.0,-312.0,-1414.0,2001-11-01,44.1,3.3000000000000043,-4.399999999999999,,,,,2001-11-01,161753.0,-2.4673641050378365,2.0813480167871004,2001-11-01,924.0,6.084959816303099,5.0,2.884246627613919,2.08737763481507,1.3868933547777396,0.8842466276139191,0.08737763481506988,-0.6131066452222604,0.8541295914824203,0.8541295914824203,-0.553119438722363,1.0
2002-01-30,2192.6666666666665,1.75,0.0,0.0,0.01357987243682146,0.0,0.0,0.49832311272621155,0.4860619008541107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,1.75,0.0,2,,0,2001-07-01,13248.142,-0.4003490160505012,0.4873523671693287,2001-07-01,13460.97416,0.7700027286032842,3.431146981148525,2001-11-01,82.683,0.20238499200155316,1.8138160325083281,2001-12-01,177.4,-0.05633802816901088,1.603665521191301,2001-12-01,-5.7,-0.20000000000000018,-1.8000000000000003,2001-12-01,130982.0,-160.0,-1727.0,2001-12-01,45.3,1.1999999999999957,1.3999999999999986,,,,,2001-12-01,159924.0,-1.1307363696500219,1.2459165843652662,2001-12-01,979.0,5.952380952380952,-0.40691759918616477,2.923855055963643,2.126986063164794,1.1684520905252809,1.1738550559636431,0.3769860631647939,-0.5815479094747191,0.039608428349724,0.039608428349724,-0.2184412642524587,1.0
2002-03-19,2794.285714285714,1.75,0.0,0.0,0.0,0.0,0.0,0.49749818444252014,0.49725469946861267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,1.75,0.0,2,,0,2001-10-01,13284.881,0.27731435849645614,0.17064223642292525,2001-10-01,13558.22765,0.7224847833747047,3.2240464794652075,2002-01-01,82.75,0.05803970883412955,1.4192567898813624,2002-02-01,178.0,0.16882386043894845,1.1363636363636365,2002-02-01,-5.7,0.0,-1.5,2002-02-01,130736.0,-116.0,-2053.0,2002-02-01,50.7,3.200000000000003,8.600000000000001,,,,,2002-02-01,160143.0,0.3760741618247118,1.1042084927459375,2002-02-01,948.0,7.727272727272727,-1.557632398753894,2.110537785242532,1.092190385663021,1.3236714421505469,0.3605377852425322,-0.6578096143369789,-0.4263285578494531,-0.8133172707211109,-1.0347956775017728,0.155219351625266,2.0
2002-05-07,2771.8333333333335,1.75,0.0,0.0,0.01063176803290844,0.0,0.0,0.4988071918487549,0.47245630621910095,0.011912365444004536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,1.75,0.0,2,,0,2002-01-01,13394.91,0.8282272155843959,1.3288120484284598,2002-01-01,13650.68194,0.6819054258909694,3.028167182068075,2002-03-01,83.006,0.11941090619610377,1.4482834480145712,2002-03-01,178.5,0.2808988764044944,1.3628620102214684,2002-04-01,-5.9,-0.20000000000000018,-1.5,2002-04-01,130623.0,-94.0,-1840.0,2002-04-01,52.4,0.0,9.699999999999996,,,,,2002-04-01,161089.0,1.1547880690737833,1.194185491368696,2002-04-01,936.0,1.4084507042253522,2.9702970297029703,2.22669040660222,1.280955641182583,1.2953566538226127,0.47669040660221995,-0.4690443588174169,-0.45464334617738733,0.11615262135968774,0.18876525551956203,-0.028314788327934215,2.0
2002-06-26,2274.0,1.75,0.0,0.0,0.016790680587291718,0.0,0.0,0.4982065260410309,0.48280569911003113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,1.75,0.0,2,,0,2002-01-01,13394.91,0.8282272155843959,1.3288120484284598,2002-01-01,13650.68194,0.6819054258909694,3.028167182068075,2002-04-01,83.238,0.27949786762402634,1.5704506351356375,2002-05-01,179.5,0.11154489682096409,1.240834743372808,2002-05-01,-5.8,0.10000000000000053,-1.5,2002-05-01,130634.0,11.0,-1776.0,2002-05-01,53.1,0.7000000000000028,11.800000000000004,,,,,2002-05-01,158747.0,-1.4538547014383352,-0.013226846719742013,2002-05-01,978.0,4.487179487179487,10.508474576271185,2.4099411872838195,1.4642064218641826,1.2678690367203727,0.6599411872838195,-0.2857935781358174,-0.48213096327962734,0.1832507806815995,0.1832507806815995,-0.027487617102240014,2.0
2002-08-13,2904.3333333333335,1.75,0.0,0.0,0.029614247381687164,0.00839825440198183,0.0,0.49829718470573425,0.4616547226905823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,1.75,0.0,2,,0,2002-04-01,13477.356,0.6155024557835769,1.322883902243626,2002-04-01,13739.87949,0.6534292601062461,2.857911859922942,2002-06-01,83.463,0.15840443532417803,1.5933490761253226,2002-07-01,180.0,0.22271714922049313,1.4656144306651604,2002-07-01,-5.8,0.0,-1.2000000000000002,2002-07-01,130590.0,-94.0,-1587.0,2002-07-01,50.2,-3.3999999999999986,6.700000000000003,,,,,2002-07-01,161325.0,0.82371396251414,2.3921653253446395,2002-07-01,956.0,-0.10449320794148381,8.636363636363637,2.425445004143209,1.460866394098434,1.268370040885235,0.6754450041432092,-0.2891336059015659,-0.481629959114765,0.01550381685938973,-0.003340027765748488,0.0005010041648623176,2.0
2002-09-24,1517.6666666666667,1.75,0.0,0.0,0.0,0.0,0.0,0.4984532594680786,0.499504417181015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,1.75,0.0,2,,0,2002-04-01,13477.356,0.6155024557835769,1.322883902243626,2002-04-01,13739.87949,0.6534292601062461,2.857911859922942,2002-07-01,83.632,0.20248493344357515,1.5370419833426479,2002-08-01,180.5,0.2777777777777778,1.74746335963923,2002-08-01,-5.7,0.09999999999999964,-0.7999999999999998,2002-08-01,130587.0,-3.0,-1441.0,2002-08-01,50.3,0.09999999999999432,4.0,,,,,2002-08-01,162133.0,0.5008523167518983,2.2069948055877755,2002-08-01,1014.0,6.066945606694561,17.090069284064665,2.3409843649691964,1.3764057549244213,1.2810391367613367,0.5909843649691964,-0.3735942450755787,-0.46896086323866326,-0.08446063917401281,-0.08446063917401281,0.012669095876101766,2.0
2002-11-06,1825.6666666666667,1.25,0.0,0.0,0.008126374334096909,0.0,0.0,0.498735249042511,0.4914422333240509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,1.25,-0.5,1,,1,2002-07-01,13531.741,0.40352870399802615,2.1406699897993255,2002-07-01,13826.93434,0.6335925294203614,2.7186753027687267,2002-09-01,83.934,0.1634903397496336,2.4347380368322837,2002-09-01,180.8,0.16620498614959078,1.5160022459292628,2002-10-01,-5.7,0.0,-0.40000000000000036,2002-10-01,130628.0,127.0,-826.0,2002-10-01,49.0,-1.5,8.200000000000003,,,,,2002-10-01,159810.0,0.1824234103774472,-3.638939974072176,2002-10-01,1006.0,-3.6398467432950192,15.49942594718714,3.573089915422149,2.494072775595872,1.1133890836606193,1.8230899154221492,0.744072775595872,-0.6366109163393807,1.2321055504529528,1.1176670206714507,-0.16765005310071746,2.0
2002-12-10,2141.6,1.25,0.0,0.0,0.016800357028841972,0.0,0.0,0.4987242519855499,0.4663030207157135,0.016587458550930023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,1.25,0.0,2,,0,2002-07-01,13531.741,0.40352870399802615,2.1406699897993255,2002-07-01,13826.93434,0.6335925294203614,2.7186753027687267,2002-10-01,84.005,0.08459027330997922,1.804498521498849,2002-10-01,181.2,0.22123893805308475,2.027027027027024,2002-11-01,-5.9,-0.20000000000000018,-0.40000000000000036,2002-11-01,130615.0,-13.0,-527.0,2002-11-01,48.5,-0.5,4.399999999999999,,,,,2002-11-01,160597.0,0.49245979600775924,-0.7146698979307957,2002-11-01,1024.0,1.7892644135188867,10.822510822510822,2.6277306424219966,1.5487135025957195,0.8301929746106421,1.3777306424219966,0.2987135025957195,-0.4198070253893579,-0.9453592730001525,-0.9453592730001525,-0.28319610904997716,1.0
2003-01-29,2555.0,1.25,0.0,0.0,0.0,0.0,0.0,0.4980287551879883,0.4993927776813507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,1.25,0.0,2,,0,2002-07-01,13531.741,0.40352870399802615,2.1406699897993255,2002-07-01,13826.93434,0.6335925294203614,2.7186753027687267,2002-11-01,84.087,0.09761323730731249,1.698051594644602,2002-12-01,181.8,0.16528925619835336,2.480270574971818,2002-12-01,-6.0,-0.09999999999999964,-0.2999999999999998,2002-12-01,130472.0,-143.0,-510.0,2002-12-01,51.6,3.1000000000000014,6.300000000000004,,,,,2002-12-01,161687.0,0.678717535196797,1.102398639353693,2002-12-01,1048.0,2.34375,7.048008171603677,2.468060252140626,1.389043112314349,0.8541435331528476,1.218060252140626,0.13904311231434896,-0.39585646684715237,-0.15967039028137053,-0.15967039028137053,0.023950558542205513,2.0
